epoch,eeg_abspow,eeg_abspow_c7min_norm,eeg_abspow_p2min_norm,eeg_alpha,eeg_alpha_c7min_norm,eeg_alpha_p2min_norm,eeg_at,eeg_at_c7min_norm,eeg_at_p2min_norm,eeg_beta,eeg_beta_c7min_norm,eeg_beta_p2min_norm,eeg_db,eeg_db_c7min_norm,eeg_db_p2min_norm,eeg_ds,eeg_ds_c7min_norm,eeg_ds_p2min_norm,eeg_dt,eeg_dt_c7min_norm,eeg_dt_p2min_norm,eeg_fdelta,eeg_fdelta_c7min_norm,eeg_fdelta_p2min_norm,eeg_hcomp,eeg_hcomp_c7min_norm,eeg_hcomp_p2min_norm,eeg_higuchi,eeg_higuchi_c7min_norm,eeg_higuchi_p2min_norm,eeg_hmob,eeg_hmob_c7min_norm,eeg_hmob_p2min_norm,eeg_iqr,eeg_iqr_c7min_norm,eeg_iqr_p2min_norm,eeg_kurt,eeg_kurt_c7min_norm,eeg_kurt_p2min_norm,eeg_nzc,eeg_nzc_c7min_norm,eeg_nzc_p2min_norm,eeg_perm,eeg_perm_c7min_norm,eeg_perm_p2min_norm,eeg_petrosian,eeg_petrosian_c7min_norm,eeg_petrosian_p2min_norm,eeg_sdelta,eeg_sdelta_c7min_norm,eeg_sdelta_p2min_norm,eeg_sigma,eeg_sigma_c7min_norm,eeg_sigma_p2min_norm,eeg_skew,eeg_skew_c7min_norm,eeg_skew_p2min_norm,eeg_std,eeg_std_c7min_norm,eeg_std_p2min_norm,eeg_theta,eeg_theta_c7min_norm,eeg_theta_p2min_norm,time_hour,time_norm
10,60863675367424,0.76601755619049072,1.0849717855453491,0.012350133620202541,-0.47645875811576843,-0.22476311028003693,0.16932466626167297,-0.80812168121337891,0.094517573714256287,0.010279151611030102,-0.28052803874015808,-0.23913021385669708,83.117164611816406,0.27624881267547607,0.35568812489509583,145.69874572753906,0.48331034183502197,0.41657698154449463,11.713767051696777,0.041810940951108932,0.08982868492603302,0.43488964438438416,0.56314867734909058,0.4696650505065918,5.8501572608947754,-0.13282322883605957,-0.090180337429046631,1.2309414148330688,-0.39657607674598694,-0.55205607414245605,0.10351479053497314,0.029089450836181641,-0.050338566303253174,12201430,0.48261409997940063,0.6504676342010498,14.676057815551758,0.13327239453792572,0.41469922661781311,190,-0.27997085452079773,-0.31263092160224915,0.8500359058380127,-0.27749860286712646,-0.41657993197441101,1.0151365995407104,-0.25242534279823303,-0.37757518887519836,0.41948428750038147,-0.27701890468597412,-0.25955206155776978,0.0058639761991798878,-0.41091233491897583,-0.19076794385910034,-0.28640004992485046,0.21374167501926422,0.12033654749393463,69664376,0.55355113744735718,0.66260498762130737,0.072937585413455963,-0.25336951017379761,-0.31274786591529846,0.083333335816860199,0.010405827313661575
11,19736821760000,0.70243209600448608,1.0774519443511963,0.013198739849030972,-0.48537853360176086,-0.2039741724729538,0.13704004883766174,-0.88835430145263672,-0.0093878312036395073,0.010947559960186481,-0.28871870040893555,-0.21560883522033691,80.41973876953125,0.26758748292922974,0.22401510179042816,157.28764343261719,0.49162432551383972,0.19875580072402954,9.1410274505615234,0.035299479961395264,0.030395139008760452,0.49246835708618164,0.54449743032455444,0.49600976705551147,4.9039411544799805,-0.15011927485466003,-0.037894677370786667,1.4985910654067993,-0.31316155195236206,-0.37050437927246094,0.28030049800872803,0.099116161465644836,-0.039007235318422318,5104573.5,0.43916410207748413,0.58057016134262085,3.0399293899536133,0.12627500295639038,0.22818376123905182,200,-0.24958901107311249,-0.21732300519943237,0.92048269510269165,-0.22636748850345612,-0.20773623883724213,1.0191410779953003,-0.20631638169288635,-0.17636120319366455,0.38793158531188965,-0.26582059264183044,-0.30567404627799988,0.0055973879061639309,-0.41770637035369873,-0.15267586708068848,0.72115468978881836,0.25865793228149414,-0.03801395371556282,6283560.5,0.51120418310165405,0.57484793663024902,0.096313014626502991,-0.22301842272281647,-0.14499707520008087,0.091666668653488159,0.011446409858763218
12,12066602614784,0.63883817195892334,0.004899242427200079,0.015497168526053429,-0.49067619442939758,-0.41072449088096619,0.17437422275543213,-0.92318356037139893,-0.94656425714492798,0.031831339001655579,-0.28848603367805481,-0.2335374504327774,28.074363708496094,0.25100210309028625,0.23218800127506256,107.73617553710938,0.49426275491714478,0.26242354512214661,10.055294036865234,0.035897303372621536,1.4843936696706805e-05,0.49047017097473145,0.50390279293060303,0.52938055992126465,4.4585185050964355,-0.15517179667949677,-4.1698363929754123e-05,1.5359539985656738,-0.23473785817623138,-0.28928840160369873,0.28842636942863464,0.15408779680728912,-0.10209237784147263,4675876.5,0.39780652523040771,0.071375280618667603,7.0261764526367188,0.12739017605781555,0.30264127254486084,247,-0.22877952456474304,-0.090594887733459473,0.929534912109375,-0.17973339557647705,-0.16145959496498108,1.0198094844818115,-0.16293808817863464,-0.13166022300720215,0.40317445993423462,-0.23537439107894897,-0.27485913038253784,0.0082947500050067902,-0.41967388987541199,-0.35915771126747131,1.3944801092147827,0.27983397245407104,0.10711711645126343,4893341.5,0.4803440272808075,0.12486576288938522,0.088873051106929779,-0.21921741962432861,-0.02254309318959713,0.10000000149011612,0.012486992403864861
13,61871482732544,0.57533615827560425,0.0045073819346725941,0.0065137450583279133,-0.49366408586502075,-0.45678091049194336,0.095464117825031281,-0.94736474752426147,-1.1337436437606812,0.01223317626863718,-0.29566064476966858,-0.21752798557281494,72.406654357910156,0.24536557495594025,0.18621541559696198,348.38409423828125,0.51077419519424438,0.39408868551254272,12.981566429138184,0.038308553397655487,-0.014975607395172119,0.40596199035644531,0.4570733904838562,0.43808946013450623,7.3575053215026855,-0.14918404817581177,0.032383132725954056,1.3669521808624268,-0.1675669401884079,-0.24248017370700836,0.16804730892181396,0.19087286293506622,-0.077438972890377045,8728509,0.35783198475837708,0.052102703601121902,15.872749328613281,0.12290868908166885,0.2794952392578125,177,-0.2223702073097229,-0.046606618911027908,0.88990074396133423,-0.14024309813976288,-0.1157822459936142,1.0171504020690918,-0.12731131911277771,-0.087549485266208649,0.47980135679244995,-0.2019466906785965,-0.19794312119483948,0.0025424906052649021,-0.42269515991210938,-0.38264554738998413,0.076258927583694458,0.27738678455352783,0.16738571226596832,66890496,0.44984641671180725,0.13179583847522736,0.068232394754886627,-0.22455081343650818,0.020282376557588577,0.10833333432674408,0.013527575880289078
14,95268322148352,0.54514062404632568,0.0056613720953464508,0.0063574137166142464,-0.48973333835601807,-0.4935891330242157,0.12940643727779388,-0.93698287010192871,-1.1802682876586914,0.010105001740157604,-0.29785799980163574,-0.21826934814453125,92.164016723632812,0.2397865355014801,0.19963820278644562,360.342529296875,0.50444692373275757,0.57052010297775269,18.957157135009766,0.044838573783636093,0.020899651572108269,0.57594060897827148,0.38735964894294739,0.56723928451538086,4.1234025955200195,-0.16114649176597595,-0.028322067111730576,1.5030132532119751,-0.077353030443191528,-0.042534563690423965,0.3012416660785675,0.2537766695022583,0.13822507858276367,14618414,0.3443123996257782,0.060928590595722198,6.9502401351928711,0.11161261796951294,0.19273807108402252,151,-0.21837477385997772,-0.08745286613702774,0.89924967288970947,-0.096923649311065674,0.017629113048315048,1.0176314115524292,-0.085068970918655396,0.018082043156027794,0.3553769588470459,-0.15012535452842712,-0.24298281967639923,0.0025845342315733433,-0.417540043592453,-0.41911640763282776,0.8365369439125061,0.29350051283836365,0.27042454481124878,104912816,0.44676575064659119,0.19904546439647675,0.049127493053674698,-0.24073860049247742,-0.055186744779348373,0.11666666716337204,0.01456815842539072
15,91442378702848,0.51575368642807007,0.0080664977431297302,0.0093823745846748352,-0.46386593580245972,-0.51702982187271118,0.14953437447547913,-0.88425761461257935,-1.1657061576843262,0.0058513851836323738,-0.27189350128173828,-0.23996420204639435,157.79133605957031,0.21971897780895233,0.31443408131599426,370.50924682617188,0.46403402090072632,0.74578249454498291,14.715333938598633,0.045816302299499512,0.048508230596780777,0.44295608997344971,0.28610166907310486,0.5219045877456665,2.9326748847961426,-0.16339616477489471,-0.097623236477375031,1.6297435760498047,0.0081904428079724312,0.053849440068006516,0.46130582690238953,0.3006611168384552,0.33565068244934082,11589683,0.33544948697090149,0.08460969477891922,12.940351486206055,0.096749074757099152,0.30391499400138855,161,-0.2162938266992569,-0.12829911708831787,0.89358764886856079,-0.054882556200027466,-0.055279385298490524,1.0176163911819458,-0.041639856994152069,-0.046470478177070618,0.48034182190895081,-0.087051033973693848,-0.17805840075016022,0.0024919698480516672,-0.39266517758369446,-0.45365196466445923,0.37855935096740723,0.30572277307510376,0.23898856341838837,45197620,0.4338594377040863,0.27328863739967346,0.062743932008743286,-0.24144279956817627,-0.16158820688724518,0.125,0.015608740970492363
16,22106857275392,0.4865734875202179,0.0084032649174332619,0.011275392957031727,-0.42371830344200134,-0.54296064376831055,0.20943264663219452,-0.79458427429199219,-1.1248456239700317,0.010203451849520206,-0.23393365740776062,-0.33203592896461487,88.612388610839844,0.18762071430683136,0.40425404906272888,222.66648864746094,0.40764117240905762,0.84025216102600098,16.794004440307617,0.047307651489973068,0.081883907318115234,0.41630730032920837,0.17615781724452972,0.45399919152259827,6.2111310958862305,-0.16310432553291321,-0.036008983850479126,1.4543452262878418,0.068517841398715973,-0.0061248666606843472,0.18138164281845093,0.32648435235023499,0.21889515221118927,6383944,0.32833099365234375,0.090846896171569824,7.0091772079467773,0.089397542178630829,0.30372411012649536,191,-0.21254812180995941,-0.18695014715194702,0.91574108600616455,-0.019109036773443222,-0.092672377824783325,1.0188133716583252,-0.0055612949654459953,-0.088645882904529572,0.48784497380256653,-0.023585347458720207,-0.11857167631387711,0.0040605673566460609,-0.35323384404182434,-0.50074058771133423,1.293433666229248,0.30218309164047241,0.2297167181968689,5959780.5,0.42876040935516357,0.27532327175140381,0.05383780226111412,-0.24193401634693146,-0.27263689041137695,0.13333334028720856,0.01664932444691658
17,22659785744711680,0.55422210693359375,0.76637554168701172,0.038000103086233139,-0.35401418805122375,-0.34956651926040649,0.38161298632621765,-0.61260944604873657,-0.79133987426757812,0.034244876354932785,-0.17320230603218079,-0.23833027482032776,21.113544464111328,0.14235343039035797,0.32815071940422058,29.968418121337891,0.32958760857582092,0.57852303981781006,7.2609782218933105,0.046316821128129959,0.05355081707239151,0.29180848598480225,0.055578019469976425,0.34947735071182251,3.9280004501342773,-0.17455580830574036,-0.15657550096511841,1.4284722805023193,0.13838231563568115,0.03908625990152359,0.29707127809524536,0.3718639612197876,0.35962378978729248,114793560,0.35945191979408264,0.47815534472465515,1.9260338544845581,0.075793743133544922,0.147109255194664,87,-0.21121631562709808,-0.28121072053909302,0.88637077808380127,0.019902914762496948,-0.10224167257547379,1.0169395208358765,0.03499237447977066,-0.097574442625045776,0.43122223019599915,0.038299139589071274,-0.15270178020000458,0.02412642166018486,-0.27997425198554993,-0.26070433855056763,0.54306536912918091,0.27691188454627991,0.2725500762462616,217398656,0.45811039209365845,0.56247401237487793,0.099577590823173523,-0.23590219020843506,-0.17328430712223053,0.14166666567325592,0.017689906060695648
18,56265845768192,0.48474994301795959,0.76506733894348145,0.012189573608338833,-0.29153412580490112,-0.31374451518058777,0.33668026328086853,-0.40825310349464417,-0.5497627854347229,0.012472587637603283,-0.085704684257507324,-0.22825126349925995,69.493171691894531,0.10337356477975845,0.29451408982276917,150.1348876953125,0.2607300877571106,0.40573799610137939,23.940204620361328,0.049820836633443832,0.078230991959571838,0.24123503267765045,-0.053697817027568817,0.043012455105781555,2.4771194458007812,-0.17779071629047394,-0.21445170044898987,1.5491628646850586,0.22335149347782135,0.073001578450202942,0.50084459781646729,0.4090539813041687,0.57733410596847534,41565612,0.33121010661125183,0.57655608654022217,13.943909645080566,0.06828288733959198,0.2256447821855545,184,-0.18874207139015198,-0.24664850533008575,0.90792733430862427,0.07341448962688446,-0.078717708587646484,1.0182458162307739,0.09460805356502533,-0.071560963988304138,0.62552464008331299,0.1014179140329361,0.037095122039318085,0.0057732067070901394,-0.22352950274944305,-0.22524292767047882,1.4861115217208862,0.23642536997795105,0.33215394616127014,134656912,0.43279874324798584,0.61922204494476318,0.036205191165208817,-0.25151261687278748,-0.21424317359924316,0.15000000596046448,0.018730489537119865
19,7379559645184,0.41513687372207642,0.76224774122238159,0.020258823409676552,-0.22160026431083679,-0.24693965911865234,0.49332767724990845,-0.2082822173833847,-0.14907258749008179,0.025550654157996178,0.039462868124246597,-0.14438982307910919,34.674972534179688,0.059650301933288574,0.1118469163775444,95.230331420898438,0.18534794449806213,0.17946615815162659,21.574434280395508,0.045295786112546921,0.11220293492078781,0.17097042500972748,-0.14924870431423187,-0.20602451264858246,9.0861091613769531,-0.16661377251148224,0.0018763772677630186,1.5905487537384033,0.30413419008255005,0.044197291135787964,0.14077238738536835,0.40145552158355713,0.22772283852100372,6871228.5,0.28418990969657898,0.55932611227035522,1.4365620613098145,0.055262483656406403,0.096462801098823547,129,-0.14196233451366425,-0.28016337752342224,0.93282324075698853,0.12811729311943054,0.027644375339150429,1.0201057195663452,0.16239836812019348,0.03383476659655571,0.71499782800674438,0.14614002406597137,0.20195674896240234,0.0093034254387021065,-0.15685723721981049,-0.14949230849742889,0.0051290490664541721,0.17166690528392792,0.29788863658905029,5485105.5,0.37837094068527222,0.54345554113388062,0.041065655648708344,-0.25095179677009583,-0.28295522928237915,0.15833333134651184,0.019771071150898933
20,4886737453056,0.34555891156196594,0.76167017221450806,0.028496067970991135,-0.14905823767185211,-0.14116759598255157,0.338727205991745,-0.054205760359764099,0.0016198696102946997,0.035028804093599319,0.20301944017410278,-0.038706216961145401,23.546600341796875,0.017399635165929794,0.015309112146496773,63.608310699462891,0.1095360666513443,0.04872460663318634,9.8043460845947266,0.031980141997337341,0.077584363520145416,0.40045604109764099,-0.21807076036930084,-0.22053831815719604,5.410642147064209,-0.19014829397201538,-0.026265334337949753,1.5446885824203491,0.39052155613899231,0.11059059947729111,0.22598674893379211,0.44641420245170593,0.27637439966201782,4674608,0.23652365803718567,0.55308425426483154,-0.077923864126205444,0.046424437314271927,0.016878094524145126,185,-0.068879410624504089,-0.2864474356174469,0.93038535118103027,0.18675893545150757,0.067342914640903473,1.0199131965637207,0.2365928441286087,0.080402672290802002,0.42435318231582642,0.16033442318439484,0.15734949707984924,0.01296700444072485,-0.078165173530578613,-0.050443269312381744,-0.19176499545574188,0.11824346333742142,0.16160927712917328,3278092.75,0.33923423290252686,0.53833919763565063,0.084126897156238556,-0.22228552401065826,-0.18695008754730225,0.1666666716337204,0.020811654627323151
