epoch,eeg_abspow,eeg_abspow_c7min_norm,eeg_abspow_p2min_norm,eeg_alpha,eeg_alpha_c7min_norm,eeg_alpha_p2min_norm,eeg_at,eeg_at_c7min_norm,eeg_at_p2min_norm,eeg_beta,eeg_beta_c7min_norm,eeg_beta_p2min_norm,eeg_db,eeg_db_c7min_norm,eeg_db_p2min_norm,eeg_ds,eeg_ds_c7min_norm,eeg_ds_p2min_norm,eeg_dt,eeg_dt_c7min_norm,eeg_dt_p2min_norm,eeg_fdelta,eeg_fdelta_c7min_norm,eeg_fdelta_p2min_norm,eeg_hcomp,eeg_hcomp_c7min_norm,eeg_hcomp_p2min_norm,eeg_higuchi,eeg_higuchi_c7min_norm,eeg_higuchi_p2min_norm,eeg_hmob,eeg_hmob_c7min_norm,eeg_hmob_p2min_norm,eeg_iqr,eeg_iqr_c7min_norm,eeg_iqr_p2min_norm,eeg_kurt,eeg_kurt_c7min_norm,eeg_kurt_p2min_norm,eeg_nzc,eeg_nzc_c7min_norm,eeg_nzc_p2min_norm,eeg_perm,eeg_perm_c7min_norm,eeg_perm_p2min_norm,eeg_petrosian,eeg_petrosian_c7min_norm,eeg_petrosian_p2min_norm,eeg_sdelta,eeg_sdelta_c7min_norm,eeg_sdelta_p2min_norm,eeg_sigma,eeg_sigma_c7min_norm,eeg_sigma_p2min_norm,eeg_skew,eeg_skew_c7min_norm,eeg_skew_p2min_norm,eeg_std,eeg_std_c7min_norm,eeg_std_p2min_norm,eeg_theta,eeg_theta_c7min_norm,eeg_theta_p2min_norm,time_hour,time_norm
10,57.369430787549774,0.73459040092597916,1.0244652705390760,0.013228951008645932,-0.43829320916703218,-0.19612955158218157,0.18128207509168265,-0.82677685112547894,-0.044036269425390150,0.010663064468573197,-0.28544258779660803,-0.23609404592156463,84.105395744311863,0.25154119679944914,0.30876502249154619,142.07461878195954,0.41847328166659697,0.40970510848201902,12.289532128796097,0.034658876785760039,0.077398748461866590,0.44928490279314803,0.54212403729740943,0.48156623189996350,5.1985773176229486,-0.10620184456680241,-0.078418562477312201,1.2184567944526670,-0.41111432249489122,-0.56262464495340314,0.11554184979915352,0.0082294016753215113,-0.10616002601312069,11.211497018611858,0.52411924398773846,0.69306465072762802,18.846914469995873,0.16730748659343844,0.41853743217098899,208.00000000000000,-0.34649791801855301,-0.35797520275939226,0.84551818949280610,-0.27545650639846325,-0.40304217697432071,1.0147553744015678,-0.25044790835239555,-0.37874244606393387,0.44753635418331128,-0.21526173378443655,-0.21487044451587850,0.0063123256262457529,-0.39907451522246212,-0.17338445254347465,-0.26138845442750841,0.23249742142812665,0.15042088577851315,62.091329595367689,0.54484406058588675,0.66464035723211978,0.072974401920076468,-0.25098654490322653,-0.26603675351580813,0.083333333333333329,0.010405827263267430
11,19.891579101857438,0.67727815105719169,1.0163245195880823,0.013011463186635297,-0.44918748988002311,-0.17613531399856333,0.13477953103359516,-0.89954245444746850,-0.17111831567846392,0.010639674431647242,-0.29124613656557685,-0.21195844683490980,82.167116610046634,0.24879006706541082,0.19167090860161318,156.71087876061378,0.43234070895298193,0.20061704722866505,9.0557451022486948,0.035434533849716766,0.014282247715484255,0.49046370249385091,0.51969906665566656,0.49917374754327604,4.6428632085677508,-0.12834540623983962,-0.016752645318745846,1.4902524774889243,-0.32646730189073808,-0.38690293039587864,0.29072606827142766,0.088340685617204900,-0.091328557662445770,4.6234984556240972,0.48275876424798680,0.60947023059105987,3.7167039302150400,0.15713437837008426,0.26116841518753098,222.00000000000000,-0.31811453744955770,-0.25915913116435169,0.91532411980845396,-0.22028416174237694,-0.19769073125399605,1.0187686128271942,-0.19908705820282602,-0.17649787580914145,0.38376766722423972,-0.20177166280415429,-0.27301217543201567,0.0055786259169252487,-0.40473095728951286,-0.13482542628676641,1.0475882910523697,0.27874470831893583,0.0090867098077946351,5.8384253304860296,0.50160255800893028,0.57487131283214088,0.096538866746702492,-0.22447637909906348,-0.093054744856845270,0.091666666666666660,0.011446409989594173
12,11.529324358823656,0.61994794621683136,0.0050623529946816929,0.017493837210637554,-0.45430482310259229,-0.39440699820137559,0.19398154077416607,-0.92206019406310002,-0.91191190240449460,0.032315786909531324,-0.28777042058672619,-0.24553612961204388,26.337737973618779,0.23847568208403713,0.19871317320134552,95.818803452306767,0.44084167411243930,0.25086638262305405,9.4377513719367254,0.042127592497480222,-0.00047163852393653980,0.47365299319627197,0.47538182094500503,0.49183299659001622,4.0732120583250753,-0.14299050325668269,0.019539914943787935,1.5319275876497622,-0.24560259856070693,-0.30470176649618547,0.31219346050216473,0.15670766756835594,-0.13688576126258864,3.9586989525194616,0.44290404642453296,0.083372994702059611,8.1354862079794668,0.15858884262001577,0.33346518645007145,293.00000000000000,-0.29482951210341135,-0.10254497995711757,0.92623482393140499,-0.16786181088143068,-0.15018997966107192,1.0195721138814982,-0.14901301889698798,-0.12683938840193729,0.37747173483826379,-0.16969943692949843,-0.24403943495619218,0.0088826482628556087,-0.40430080323999013,-0.35346634847590397,1.7238274693918914,0.28525199213231267,0.17612560232905791,4.4474824257910521,0.46981256065231569,0.11575760852137916,0.090182999582439319,-0.22285604880043758,-0.011920782849514746,0.10000000000000001,0.012486992715920915
13,67.067535455072758,0.56270889965513804,0.0047236949388749748,0.0060130693559466977,-0.45812225042478144,-0.44349255357060036,0.092129817776516729,-0.93757809676719994,-1.1171487322041265,0.011409468147448282,-0.29091120952554000,-0.22928730510398793,80.200289142988026,0.23833955083392491,0.15262303909036187,403.55316549200523,0.46210903354975214,0.38237157860604332,14.019913474356123,0.050725364869747006,-0.016649418620595675,0.41299821977058515,0.42923503134030677,0.42736505654531343,6.6299982430783633,-0.14507628113687182,0.056869049291231155,1.3623388936005287,-0.17604764975023734,-0.25386814034443972,0.17986880883000678,0.20597717932038612,-0.11157617144671685,8.9919329605593710,0.40459348498440195,0.064518749804534939,19.772793252811347,0.15394206416234571,0.30949149473462867,174.00000000000000,-0.28699174213395690,-0.078307075603617049,0.88652313332501909,-0.12371531551320314,-0.10293656069260279,1.0169847078942462,-0.10796291537897010,-0.076432102598803925,0.50204442462247900,-0.13368945369421806,-0.20115364889547188,0.0022674649157502199,-0.40458038503576116,-0.37346362188750387,0.093588182248736648,0.26476590037600323,0.23649828117212493,60.126347521174822,0.43842776103615616,0.12060564045784947,0.065267353187790506,-0.22963443908613695,0.028447591519586656,0.10833333333333334,0.013527575442247659
14,92.938572017494678,0.53929650630820869,0.0059623688137860984,0.0067410888399663804,-0.45350641490347610,-0.48392982326879830,0.13116096314288803,-0.91497005660572439,-1.1762380703500324,0.010402442993670609,-0.28868999317235777,-0.23045449960719644,89.272731658222213,0.23632462380310035,0.15884060856714224,330.90315686591362,0.45728468276097411,0.52412570507351675,18.068775207711536,0.062144809580837998,0.0089271722398134804,0.59001250618614942,0.36211948690208134,0.55371889882559977,3.7131123501275312,-0.16589512130083939,-0.0092716790086361991,1.4885928680697573,-0.083941525818837806,-0.053340820076768887,0.33204750466800326,0.28169631209673140,0.12882315610106129,15.113154832012757,0.39250000610476660,0.081682986993773937,8.0799327312961555,0.14036675355917647,0.20759153058904131,180.00000000000000,-0.28410013767920672,-0.10440943413815608,0.89615106622099494,-0.077150627026357194,0.031579136461252079,1.0174511925132237,-0.063698928890223022,0.040295191659398717,0.33864199577776066,-0.082988983476056974,-0.27330915272730777,0.0028064238212759428,-0.39564385122637236,-0.41306721901583615,-0.50561955074430165,0.26500117166101556,0.21381688910419178,94.171832792872323,0.43502760035236454,0.18530706698168825,0.051395542381177640,-0.24457107481374335,-0.038061205327633511,0.11666666666666667,0.014568158168574402
15,97.556355264142496,0.51690046970882020,0.0086669977676066857,0.0087323114382697239,-0.42833708024786626,-0.51060073717376975,0.15866341353725075,-0.84924200482351897,-1.1480806182380878,0.0057877669766754850,-0.26210899025834117,-0.25218379000291707,160.29676953471957,0.22221971144809508,0.25284969823135267,345.80920605792380,0.42829539973309483,0.66608236307916602,16.857120246584635,0.070489435038011125,0.043452901213423503,0.37996063998904600,0.25723838328101278,0.45450249639580387,2.4656618884306987,-0.17774493969356744,-0.10621215496754952,1.6267852646558507,0.0043789173791226182,0.048010153055639965,0.54031859172769470,0.34160667650913845,0.40596083565121566,10.951329176331164,0.38491371481211978,0.10952048391893267,17.313253210589146,0.12412991573432676,0.33627085017904113,160.00000000000000,-0.28417623253327906,-0.16220751375034961,0.89840046330293888,-0.034079131054924980,-0.013381719021098451,1.0177514854581171,-0.020435947950491883,-0.0037458084344274218,0.54779970919176491,-0.013767193986782647,-0.16461835546256764,0.0026828676996684957,-0.36912519040949027,-0.44577847226734629,0.020453292451364586,0.28342497540469730,0.11842833309596357,37.550290898670248,0.42211998161528086,0.24926500826963294,0.055036704704576174,-0.24897828631425156,-0.16597616112056859,0.12500000000000000,0.015608740894901144
16,21.989041963399902,0.49471528324408331,0.0090312511200274902,0.011463145521119407,-0.39268251336920057,-0.54818857427255929,0.21396535867087585,-0.74780392967750631,-1.1245210736224125,0.010170567074587692,-0.22698373358953111,-0.35136126136574691,90.526761940969081,0.19841702595586255,0.33008480018966646,225.49748743884768,0.38943711111553964,0.76343252400553341,17.185485869041727,0.079709942279405033,0.077741238392125489,0.41861169181312963,0.14773910423261893,0.40508305240480941,5.5184210438833849,-0.18395449473204645,-0.041863835120259700,1.4479751245373145,0.067433220314902065,-0.014309411423084383,0.19807898697152079,0.36841912724065312,0.27925263157750052,5.4392972044131254,0.37958077941438534,0.11603395608714510,7.6697419827945872,0.11036320107421718,0.33186299280553311,216.00000000000000,-0.28037148982966037,-0.23398899972033191,0.90784413419613974,-0.0022617535935503912,-0.062240022375253570,1.0182458353644830,0.011579160866090480,-0.061172866311469176,0.50209681255272876,0.056035864241854694,-0.082039373371695951,0.0040830100362672286,-0.33220787264352925,-0.49999645932508302,1.4371326112749405,0.29900256150598781,0.091803392296547770,5.3274111214177022,0.41895990994692861,0.25103968871949367,0.053574773002166946,-0.25467853078583769,-0.27880738374266073,0.13333333333333333,0.016649323621227889
17,22260.145142311994,0.56343473104351871,0.78189178373096035,0.043215401006602788,-0.32481600243781683,-0.31631547351191830,0.41121204635288805,-0.57003365847222320,-0.74834510769490714,0.037542844179666690,-0.16666779914421800,-0.23432281368415486,20.975938627698991,0.16218583471119558,0.25882341517795604,29.546680116942589,0.33147251266585720,0.48266478007510966,7.4933472029452677,0.085093183438212192,0.048857297542461854,0.33339693158031897,0.030550065079834848,0.33361215138184286,3.7612727569125655,-0.20322743161326470,-0.16959461107205420,1.4211230556891155,0.14057341064991707,0.029327228215476123,0.30683484576595804,0.41611084152724831,0.42023070404077334,109.63752587450723,0.41370618776286505,0.55879570287416114,2.4832576266426116,0.090186304290229585,0.16823282205229331,80.000000000000000,-0.27869740304006818,-0.32161834622914148,0.88019913712996567,0.034595948062518381,-0.079040899827715200,1.0166075932189977,0.050015153652950520,-0.077501703734281197,0.45409946384163580,0.11959480597519982,-0.11380862985103815,0.026652618578639917,-0.25817892243809398,-0.22453529261226499,0.73348822711267725,0.29071112210757383,0.15122999284302829,208.10314038511262,0.45133954109067903,0.54948605446927123,0.10509274081313467,-0.24869322129918556,-0.15606046052546724,0.14166666666666666,0.017689906347554629
18,75.493752008048432,0.49289538021312540,0.78128427840327941,0.0064978828041296777,-0.26750096269496593,-0.31783131768487799,0.32882017603197161,-0.37474641216861376,-0.51531851243523152,0.0066563035060664758,-0.078258966744782527,-0.25109991702845180,144.89377108569886,0.13284838692824169,0.32574913527293137,367.03568256620565,0.28326164361001283,0.50978957100809452,48.805572924811166,0.094438027177604536,0.18488592427344669,0.14722743190224227,-0.082307086215746117,-0.063947347189964601,2.3455207022465134,-0.21695137715356050,-0.23048699802627245,1.5468645566171559,0.22897000626275479,0.072583448665490852,0.52108866103202722,0.46308395775230676,0.63013453725147939,37.193197437200183,0.37917482995571555,0.65593058926072345,17.032888750737076,0.077273599408369628,0.25296463636372224,183.00000000000000,-0.24879212538962536,-0.31882166495758374,0.90252296103501062,0.087178770322250396,-0.062112770744717077,1.0179613816393549,0.10810872196044786,-0.055410823049208850,0.81722948458268829,0.18267999610849558,0.20331267824946034,0.0026276925168194306,-0.20534192370355958,-0.22655428885622228,1.8545695237183606,0.26363608202915811,0.37041737135318703,127.06756729159250,0.42727043920597602,0.61583167677803263,0.019761204688053813,-0.26578294173511458,-0.25356152332425225,0.14999999999999999,0.018730489073881373
19,5.8933442957314206,0.42207676119650978,0.77809216937123238,0.023165882069609886,-0.19590129184807117,-0.22787037629109991,0.51471657921904745,-0.18343472291206123,-0.095556358587047946,0.028455272725004394,0.055220798345261529,-0.14958338574189789,31.366731728066114,0.086509464506943620,0.17061475247640792,82.468741536368498,0.20778432073067299,0.31209912712405180,19.831307014596643,0.081248204717142003,0.19804847117953076,0.19109044508542503,-0.16465951508942581,-0.23352655015311186,6.8440035885028152,-0.21651729274124995,-0.035540153014700343,1.5951737100463781,0.31205669934907726,0.049117569967934725,0.18475445107787705,0.46851424002715347,0.23533015967483645,5.0432619770445033,0.32449154276809289,0.62993972291918565,1.6413725358397402,0.058216435109449405,0.10464413971878729,180.00000000000000,-0.19651496064190471,-0.30017712314719869,0.92973079848264706,0.14147981647248489,0.021122118344964746,1.0198243025054969,0.17359130425607502,0.034340901811897889,0.70145846072874452,0.20875288886106191,0.30512993304267594,0.010822875300219754,-0.13499796601718139,-0.13460260293712098,-0.29004603731359307,0.20379241968714909,0.34158174337035824,4.0991971135303933,0.37320901722024535,0.54836598045286966,0.045007064090995995,-0.25683652978935761,-0.28447415468073201,0.15833333333333333,0.019771071800208116
