epoch,eeg_abspow,eeg_abspow_c7min_norm,eeg_abspow_p2min_norm,eeg_alpha,eeg_alpha_c7min_norm,eeg_alpha_p2min_norm,eeg_at,eeg_at_c7min_norm,eeg_at_p2min_norm,eeg_beta,eeg_beta_c7min_norm,eeg_beta_p2min_norm,eeg_db,eeg_db_c7min_norm,eeg_db_p2min_norm,eeg_ds,eeg_ds_c7min_norm,eeg_ds_p2min_norm,eeg_dt,eeg_dt_c7min_norm,eeg_dt_p2min_norm,eeg_fdelta,eeg_fdelta_c7min_norm,eeg_fdelta_p2min_norm,eeg_hcomp,eeg_hcomp_c7min_norm,eeg_hcomp_p2min_norm,eeg_higuchi,eeg_higuchi_c7min_norm,eeg_higuchi_p2min_norm,eeg_hmob,eeg_hmob_c7min_norm,eeg_hmob_p2min_norm,eeg_iqr,eeg_iqr_c7min_norm,eeg_iqr_p2min_norm,eeg_kurt,eeg_kurt_c7min_norm,eeg_kurt_p2min_norm,eeg_nzc,eeg_nzc_c7min_norm,eeg_nzc_p2min_norm,eeg_perm,eeg_perm_c7min_norm,eeg_perm_p2min_norm,eeg_petrosian,eeg_petrosian_c7min_norm,eeg_petrosian_p2min_norm,eeg_sdelta,eeg_sdelta_c7min_norm,eeg_sdelta_p2min_norm,eeg_sigma,eeg_sigma_c7min_norm,eeg_sigma_p2min_norm,eeg_skew,eeg_skew_c7min_norm,eeg_skew_p2min_norm,eeg_std,eeg_std_c7min_norm,eeg_std_p2min_norm,eeg_theta,eeg_theta_c7min_norm,eeg_theta_p2min_norm,time_hour,time_norm
0,2632.1994568046071,0.58474357057519000,0.31984107040209070,0.013342528393596620,-0.52930414224972533,-0.34584672248086046,0.30623927823366365,-0.67401419222691672,-0.37947238697506330,0.0081625264159428685,-0.38000135462665280,-0.33552020888159689,124.50863591770674,0.23083125887877431,0.23307997643300013,231.39918551100507,0.34146870355399866,0.27177953285632256,23.326352365663436,0.12798553954079919,0.096382998968930822,0.29407121655628593,0.030879365293727458,-0.093122490518678880,3.8894671922593251,-0.085681532956855655,-0.16516876677505626,1.3855415354999983,-0.46837095960083747,-0.29900831068730582,0.30433402187959951,-0.017653100953599479,0.24263537983137670,52.669552354730563,0.80515393156671522,0.86470358667834346,5.0846416903446876,0.13384939445030841,0.024306153739565892,67.000000000000000,-0.70386471769377668,-0.66467791554022571,0.82488577986922651,-0.69176641282314166,-0.83102057609366964,1.0134837843836391,-0.64970265871257682,-0.77552991506664848,0.72223381313500845,0.30056745704397975,0.33110542966813067,0.0043919991656278324,-0.52284283619005800,-0.40665792741489826,-0.46578136424200112,-0.022151959461247209,-0.17832155206204781,116.17775221395762,0.83089942402282757,0.79061677155452292,0.043568964995457364,-0.53879806826853682,-0.35165249751407912,0.0000000000000000,0.0000000000000000
1,140.35128344330198,0.68745110070790327,0.16809796920638728,0.0097438589471952591,-0.50362371157195751,-0.39163428917052756,0.27447804800308456,-0.62824595739402145,-0.45446551997689610,0.0071114409980889874,-0.35547579863625489,-0.34601185333031537,141.34532484388822,0.22590595108687886,0.25841380037895695,243.91474242082680,0.34346280464681728,0.28391112256858486,28.314942725061965,0.12498522009203322,0.12565469849720901,0.28744225342104285,0.079869054813178297,-0.10419918033734313,4.3663942511725580,-0.083682437626714581,-0.12269815492936526,1.5254840391579716,-0.48325372856259774,-0.091244165200690480,0.27414616020350346,-0.025705493156425809,0.17559656136324089,22.271471956038564,0.83081181417817318,0.59724811671445588,12.978412770149156,0.13769147527169151,0.17372128409395071,91.000000000000000,-0.68774440628222766,-0.61993101519530169,0.85496903284731240,-0.65127644615748537,-0.67117701165522814,1.0149689367173862,-0.61170052234446182,-0.64691751890381366,0.71772668456198985,0.26134030305497280,0.32496411083175036,0.0041209847670823103,-0.49029145667013363,-0.41331624037416975,0.49081514020592831,0.020514354554332873,-0.00064605786490688516,64.661541481718615,0.85171208048251146,0.58281627023708571,0.035499592838425312,-0.52836287251231451,-0.40249449926119163,0.0083333333333333332,0.0010405827263267431
2,11139.920663869614,0.77635785547389946,0.56406869237164237,0.0086502140661095916,-0.48208558737159340,-0.41617345075714668,0.36876930891047888,-0.59349780669751762,-0.33103915086886510,0.011767982854735815,-0.33544587077549864,-0.31852219134874837,84.382891660205857,0.22135164571764590,0.20971826399583066,297.95634422408284,0.34794420136635990,0.32287741848689078,42.333516487119347,0.12076243952451653,0.19025006555011939,0.15507362342540293,0.13122408628721891,-0.25534596953651134,5.2332734475913361,-0.073035420336495377,-0.057077244296358458,1.2544664089391360,-0.52564597071957109,-0.29023173946635400,0.20689403694474437,-0.048228589734487674,0.053684820116716658,76.295191091370668,0.85458935502863131,0.82497900442906358,6.3740532462985175,0.14450644852225397,0.14018709469230983,37.000000000000000,-0.66904536895687794,-0.67213573226437973,0.82718745346238010,-0.61773423241133496,-0.71630509854884949,1.0134991608450858,-0.57916833297678760,-0.68890059564671335,0.83794279886492951,0.21916934720656286,0.43211964140468700,0.0033327581088305959,-0.46648305677689406,-0.42844584024655447,0.99237731344024238,0.036406444862362539,0.12068492095985570,168.41579662039567,0.87402729103353360,0.79255787445830594,0.023456979355647754,-0.51587599944247475,-0.47002574179797429,0.016666666666666666,0.0020811654526534861
3,32.396052957063858,0.79422560316201607,0.42385322593313951,0.014516850621916809,-0.46033495300339200,-0.39112104122265895,0.29252879931210585,-0.59488508483227998,-0.35933373104767768,0.018222535951642641,-0.31992813546672333,-0.27256357686433119,58.388987250195775,0.22082028610665547,0.16581424573400569,156.33403457959884,0.34510775686006545,0.27372184077489364,21.440552816956117,0.10707851045480268,0.16125061794853515,0.48974162599070192,0.21089371291281206,-0.051312012200518925,4.3799975444539436,-0.066700087279866399,-0.062259128691096711,1.3238024226464107,-0.55473598318636963,-0.33825603997863701,0.26257645214100017,-0.072001493138820372,0.054556503963220128,8.6364484104505017,0.83410262901064158,0.64119899529141622,33.386629654401176,0.15855100307806225,0.37907015657827081,197.00000000000000,-0.63243701467117552,-0.54908175631583866,0.88782821971061276,-0.57890645098162774,-0.57776561648170244,1.0173309295567239,-0.54099198998901876,-0.54397886561216136,0.57425379335599447,0.15610801366548976,0.30604885326705361,0.0068059103202185557,-0.44235760784283745,-0.39334623839687127,-2.6534665517888438,0.028713772670857167,-0.15723388692980950,79.746595190563937,0.86038129736686464,0.71859657453112857,0.049625372462656032,-0.48643151484183295,-0.42135288692629708,0.025000000000000001,0.0031217481789802288
4,53.442256086993360,0.82292401017798944,0.34533547773104956,0.0064142302645354551,-0.44349258863044316,-0.43519704172160883,0.10879428108274448,-0.61230159871540624,-0.59243268257426962,0.0055786291825274809,-0.31225377692700451,-0.28545945126451727,185.45519702739250,0.22590239573288651,0.21166677220265420,462.07219911448681,0.34734506055485553,0.38551991651742945,17.548016032974918,0.093772917911288098,0.14429776025546687,0.49742854218403898,0.26975657413860898,0.11858831552615828,6.7272272285320627,-0.058320926010594833,0.064092902252989387,1.3351224270944797,-0.56643867815465554,-0.37568313575102524,0.14829460915558673,-0.091764173556811504,-0.11870349662441329,8.5917935525471094,0.82799178285691577,0.44729139420651148,1.6378002558924845,0.14652727856238629,0.34644884940880022,160.00000000000000,-0.60635134883376773,-0.46238463689754833,0.88618400223384497,-0.54608532108109287,-0.41491543595703873,1.0168339605977739,-0.51022527526308026,-0.39891826116203338,0.53715723200435650,0.099871186015460772,0.17995811994797556,0.0022390132454864656,-0.42458492338370152,-0.41979364143180364,0.13934896506303085,0.077988381188702105,-0.10103630006166582,8.6322519459861091,0.84056958403935333,0.50169388941056314,0.058957421297329532,-0.44960298280666072,-0.37287452287517664,0.033333333333333333,0.0041623309053069723
5,12712.378004926908,0.86159677690107961,0.72812732344366649,0.010687024888989718,-0.41923186078764429,-0.42919686942146584,0.25714446932861296,-0.60145233166748613,-0.61289630066298073,0.0073707677181145412,-0.29215551415396968,-0.28416518740339558,146.12901946364045,0.21743663395419485,0.21526573628161783,246.73196368886317,0.33041541745584158,0.38688531211263694,25.916094946383673,0.081905200058762145,0.13725986514555305,0.38975142152548226,0.31253974018920327,0.20406525193220892,5.3153758941197742,-0.069254350614882068,0.10634656584060088,1.3988479093234376,-0.56352237530487803,-0.46968762550600385,0.22532418017609784,-0.086306784924221586,-0.17291349485863505,89.066134525662875,0.83292313707803267,0.74113557177186284,1.1844564766241774,0.14299762008484343,0.23482947894723610,90.000000000000000,-0.57585903530230420,-0.46331686398806760,0.87185949500074322,-0.51334515537374281,-0.37004276747295478,1.0162145200689683,-0.47754467289264663,-0.34498525515745565,0.68733163781685003,0.050092612433938678,0.15925029343665265,0.0043653973455201299,-0.39877138958655484,-0.41679126324238774,0.040202648439979671,0.13482242091243815,-0.14288403669547561,198.77928077808545,0.83827741728062199,0.77218868187698020,0.041560391778570342,-0.41271497889943454,-0.35378114458581245,0.041666666666666664,0.0052029136316337149
6,667.05347957664753,0.84504634253449062,0.40925048296352512,0.010917084898905338,-0.39763966441492993,-0.41477563666038381,0.26375692354994190,-0.60428960442650836,-0.73687146983952567,0.033494132816952848,-0.26977013830487290,-0.17573297210897387,30.270566346470371,0.20534203702563192,0.17455487772697725,182.70144732397148,0.32305374755901872,0.33102582732918445,24.495508843732178,0.068507477229881653,0.084925562035594593,0.30520827372476217,0.35513014690154382,0.32949926917377931,4.9451355787788476,-0.076116548809894394,0.093517149522448398,1.2940511401740655,-0.56648617436526894,-0.44030310098926739,0.22687391119376116,-0.084447514602674675,-0.15072863166481970,39.710242244137667,0.79374997960258509,0.58019046340964997,10.144086783569707,0.15195009075228663,0.27050951366808906,91.000000000000000,-0.53851422335898858,-0.41297660110002804,0.84408488318350416,-0.48147644911483839,-0.32515158834348945,1.0146179444250083,-0.44628222038076143,-0.29654260259856019,0.70867809592829956,-0.0035959414876927053,0.071183607279064726,0.0055494161896550778,-0.37519425434900966,-0.38956170771870119,1.3384442356071768,0.18936936656042722,-0.11074529735480695,125.73928154790420,0.79856649628135534,0.68611673383873717,0.041390704562256575,-0.37112012926628002,-0.29728440168295450,0.050000000000000003,0.0062434963579604576
7,297.54520761559979,0.83934631299776152,0.41732371861195394,0.0090111718678526961,-0.37717056285829803,-0.44980130890928732,0.24740865587133093,-0.61758306164824794,-0.79013925722608069,0.0045315719226331434,-0.26422412793172145,-0.24406268362083589,217.90857404389351,0.20241705883490158,0.29456781927034331,514.85856812227428,0.32457894124589282,0.50478847225418377,27.111703912026851,0.054317430238197385,0.10156395273063569,0.42038766310995757,0.42316866295412076,0.27155564218022021,3.2578987247746620,-0.088030566868334839,0.043555396952044488,1.2535327429586378,-0.55427242997827642,-0.49246566622974070,0.27736872322107059,-0.072707789056445996,-0.13430387812797812,23.625614243620817,0.74838190929596593,0.64613104813896916,20.344671823090813,0.16015643747920330,0.14707891188467023,116.00000000000000,-0.49290441725379974,-0.48848699543208735,0.83802805208469722,-0.43521019385724141,-0.45745503818578104,1.0140977723100586,-0.40251142833530112,-0.43653635651055994,0.56708071272837568,-0.074812405591374906,0.066296662691219643,0.0019179410365835036,-0.35407179406659195,-0.44960580390033245,2.5694614036449948,0.21919619488101588,0.37430054032224441,50.348048543343765,0.75166503656895223,0.62682439998436301,0.036422217468976142,-0.32576914071923468,-0.33887839537867759,0.058333333333333334,0.0072840790842872011
8,29659.410739849660,0.84566679115882015,1.3187633648261083,0.053061193868346596,-0.35455041590290404,-0.15304566231665420,0.76979915387247444,-0.63584412575243265,-0.0097723447968826767,0.039868363860069041,-0.25445551410737433,-0.072927351341081498,25.311312820779399,0.19320140068622216,0.17408519390677785,34.015087640092112,0.31518908300600468,0.29732614008468228,14.640081573159803,0.037837830198450141,0.093032466115858095,0.56987182405868453,0.48496799489680364,0.33208032352181305,3.2581117678310192,-0.097089407744643988,-0.11090790453796859,1.4211920547908110,-0.51354355100376370,-0.42857448884168842,0.35322266095815269,-0.041606372722643968,0.093240136271348029,123.54754921041683,0.70449661355876303,1.1518462981034427,0.49644509076595522,0.16333049505780567,0.13627699420464448,125.00000000000000,-0.44260571871196080,-0.52111494360026112,0.90835512846991540,-0.37003492189062187,-0.39855329893953312,1.0184252505827265,-0.34025070334480084,-0.36763446230609914,0.43924880525617899,-0.13908637529377699,-0.00040732141836326508,0.029666853720684134,-0.32816191062652034,-0.11268063191511321,-0.074831613164526606,0.21159091883915765,0.35440989682361856,232.08695578010639,0.71065270174753725,1.0774980696746217,0.068928620668679969,-0.27348879267516246,-0.30746605461699766,0.066666666666666666,0.0083246618106139446
9,95.140230372643288,0.70707828937786643,0.93459493737095067,0.011969423198759772,-0.37342939073104098,-0.14488738340192497,0.27193129927007181,-0.75035800052302382,0.0076846412270351033,0.0063604920491504126,-0.26848073915148774,-0.077969497742277349,153.20906625922785,0.19432623079194183,0.17941179523067682,291.22672040196329,0.32002016070497630,0.31889098680623124,22.139160823961401,0.024239104539525259,0.081951451961092381,0.41057895157191027,0.51748650339058810,0.34948124168250333,5.7916173729939935,-0.094961472372400352,-0.089703124251257385,1.2938594656701015,-0.47335977441124688,-0.50650947539486857,0.15707477952283957,-0.028371009668541291,0.017458697525459654,13.277751847187259,0.59641400442316261,0.81843679919398449,22.305907990129608,0.17146050945654526,0.33617286141811353,148.00000000000000,-0.38979588998573356,-0.46704577235014455,0.86873653601155143,-0.32250358873008089,-0.40685002298050049,1.0158205510884968,-0.29524054452236098,-0.38469308095448251,0.56390609622766719,-0.17887274443717099,-0.084495848201220275,0.0033461388654672636,-0.34924532992484364,-0.12520126178386806,-0.55649914472226358,0.21282705315375103,0.29899505603366211,57.722578201154683,0.61526693605956762,0.79300845860810409,0.044016349831330737,-0.23268078090830643,-0.29972903238160209,0.074999999999999997,0.0093652445369406864
